Id,Hazard
445,3.338540
447,2.528725
449,2.785144
450,2.956740
451,2.837899
453,3.247661
455,2.252799
456,3.214691
459,3.264325
461,2.679125
463,2.880682
466,3.320962
467,2.762318
469,2.918575
470,3.087056
472,3.245623
477,3.033090
481,2.374472
485,3.261125
492,2.797249
494,2.956072
497,2.794137
503,2.769321
504,3.209699
507,3.614492
509,2.787923
511,3.536675
512,2.769051
513,2.662491
516,3.842049
517,2.244467
518,2.707196
522,3.088058
525,2.521892
526,2.554451
527,4.205137
529,2.613353
534,3.871737
538,1.999981
540,3.696443
541,1.996635
542,3.578765
543,4.869372
544,3.666746
546,2.486663
547,2.673290
550,2.856792
554,3.054301
556,2.476311
558,2.931021
559,2.356050
560,3.397857
564,3.197785
565,2.135951
566,3.361955
567,3.689579
568,2.981431
570,2.581216
571,3.192966
575,2.888182
576,3.173139
585,2.193361
586,3.397837
589,2.407070
590,3.105637
591,3.038911
593,2.742207
594,2.691047
595,2.401342
596,2.884339
597,3.199077
598,2.927741
599,2.707302
600,3.322134
601,3.031185
609,2.656236
613,3.342951
619,3.400591
620,3.154674
621,4.035379
622,3.108012
623,2.333136
625,3.445898
626,2.707089
628,2.521795
629,3.380823
633,3.276975
634,3.122194
635,4.274505
636,2.675943
637,3.101082
638,2.691382
639,2.874809
640,3.221511
643,3.127489
645,2.715514
646,3.545183
647,2.429809
649,2.922416
650,3.056060
654,3.066672
656,2.224163
657,3.036481
661,3.462492
662,2.603673
663,3.077277
664,2.413244
667,2.997849
668,3.197879
672,2.501811
673,2.761459
675,3.081416
676,2.412745
677,2.925632
678,3.263580
679,3.391445
682,2.322170
684,2.601843
686,2.926421
687,3.633169
688,2.855897
689,2.727831
690,2.558743
691,3.397298
693,2.913439
694,2.849715
695,2.654872
696,2.699161
699,3.218363
702,3.523670
703,2.460105
704,2.095610
705,2.487593
708,3.120346
709,3.003060
710,3.060480
711,3.130806
712,3.336477
713,3.337923
714,2.953871
724,3.029556
725,2.891411
727,2.138417
729,2.797923
731,3.351819
732,2.879911
735,3.099700
736,3.053209
738,3.045452
739,2.767584
741,3.709206
744,2.629757
745,3.129404
749,2.838924
750,2.901057
753,2.780774
754,2.836616
756,2.686955
759,3.199412
763,2.634221
764,2.519700
765,3.334836
770,3.414011
773,2.686135
774,2.615328
778,2.471611
780,2.983835
781,3.834656
783,3.718954
784,2.979102
790,2.903480
791,3.254136
792,2.868526
793,2.277541
794,3.002568
795,2.587005
796,2.984813
801,3.659530
802,3.074376
805,3.069150
808,2.838252
809,3.147134
813,3.012252
814,4.019971
815,1.687763
816,3.406090
817,2.035377
821,2.728536
822,2.889936
823,2.951495
825,2.832137
826,2.942793
830,2.252419
832,3.136641
833,2.667207
835,2.147208
837,2.433406
838,2.437918
839,2.465401
841,3.246800
842,2.327050
844,3.468733
853,2.585927
855,3.131702
858,2.942395
859,2.591205
860,2.744775
861,2.658184
862,2.356169
868,2.536586
869,4.204773
874,3.419146
875,2.716987
877,3.065664
879,2.752992
885,3.340878
886,2.892751
887,3.138915
892,3.181072
894,2.664713
896,3.206659
898,2.356731
899,3.045076
900,3.169363
901,2.691041
903,3.429364
904,3.818637
906,2.849355
907,3.420128
908,2.920148
909,2.316995
915,2.982341
916,3.487848
917,3.090705
921,2.526582
922,3.262095
923,3.676036
924,3.114848
927,3.313340
929,2.449050
932,2.609152
934,2.060315
935,3.984504
937,3.259521
940,2.690208
944,3.767732
946,3.150407
948,3.521645
950,3.718335
952,2.904057
953,3.255410
956,2.556869
959,2.917600
960,3.158514
961,2.626177
962,3.650585
966,3.295364
968,3.341908
969,3.063354
971,3.109317
972,3.029096
978,2.210228
983,3.337246
984,3.424375
985,3.086221
987,2.709755
988,3.125714
989,2.714679
991,2.945852
992,2.701283
993,2.729532
997,2.144541
999,2.168512
1003,1.929699
1006,3.043916
1007,3.421338
1013,2.945791
1015,2.868167
1016,2.315416
1017,2.697489
1018,4.269932
1019,3.077445
1020,2.898881
1021,3.022931
1023,2.421535
1025,2.958469
1027,2.579340
1028,3.665209
1029,3.002072
1032,3.288791
1035,2.326606
1039,2.548159
1040,3.390939
1041,2.018198
1043,2.363785
1045,3.143536
1046,3.603479
1049,3.260854
1054,3.373160
1056,3.313319
1057,3.007994
1058,3.117323
1060,4.017387
1061,2.706530
1062,2.987645
1063,3.372098
1066,2.964000
1071,2.916645
1072,2.327055
1076,3.837856
1077,2.670569
1078,2.671401
1082,3.048849
1083,2.589058
1085,3.279567
1086,3.102006
1088,3.176281
1089,4.083489
1090,3.764690
1093,2.834829
1094,3.236783
1095,3.360677
1096,3.016419
1097,2.721076
1098,3.146916
1103,2.779734
1104,2.918399
1109,2.846670
1110,2.844569
1111,3.718649
1113,2.671903
1114,2.281631
1115,2.667179
1117,3.168034
1118,2.354624
1121,3.059690
1122,2.452847
1124,3.082396
1125,2.385302
1126,3.420140
1127,2.521038
1128,3.705421
1130,2.924128
1132,2.956035
1135,3.265199
1136,2.925486
1139,3.675005
1140,3.061531
1141,2.333500
1147,3.355298
1150,4.012435
1152,3.145331
1154,3.594045
1157,2.085106
1158,2.512390
1160,3.623635
1162,3.108794
1163,2.145679
1164,3.081365
1171,2.948077
1173,2.426040
1174,3.258425
1176,3.084023
1178,2.903869
1182,3.262975
1185,3.261599
1188,2.521189
1189,2.243749
1192,3.600332
1194,2.726595
1195,3.150740
1199,3.105249
1200,2.297425
1203,3.375258
1204,4.241589
1206,3.349778
1209,2.840291
1214,3.313037
1215,2.933920
1217,2.527084
1219,3.628341
1220,3.244056
1221,2.629139
1222,3.645654
1223,2.142791
1225,3.416469
1226,2.100026
1228,3.400458
1229,3.163859
1231,2.251715
1233,2.986409
1234,2.642798
1235,2.371160
1236,2.940969
1238,3.372168
1240,3.362772
1241,3.063116
1242,4.729981
1244,2.753759
1245,2.298718
1248,3.028974
1250,2.619270
1251,2.839467
1252,3.695211
1253,3.795977
1255,2.839931
1258,2.827845
1261,3.335096
1262,3.286101
1267,2.938504
1268,2.952642
1270,2.614779
1271,3.987052
1274,3.280846
1275,2.461027
1276,3.334788
1277,2.495119
1279,2.660570
1280,3.410430
1281,2.761782
1282,3.169274
1285,3.443289
1289,1.750319
1293,2.358121
1294,3.401931
1295,3.102576
1296,2.913125
1298,3.466324
1300,3.047331
1301,3.091230
1302,2.517750
1303,1.867558
1304,3.756172
1306,2.881250
1308,3.448371
1311,3.123346
1312,2.536303
1313,3.035329
1314,3.030826
1315,2.671671
1316,2.217092
1317,3.436816
1319,2.818801
1320,2.450267
1321,3.105176
1322,3.864688
1324,2.806163
1326,2.943681
1327,3.076720
1328,2.399956
1329,2.821170
1330,4.076689
1332,3.126558
1333,3.276447
1334,3.554443
1335,2.478465
1336,2.993513
1339,2.534632
1344,2.660701
1346,3.658577
1350,2.769038
1351,3.135112
1352,2.789418
1354,2.730924
1356,2.466522
1358,3.446028
1359,3.561864
1361,2.565712
1363,2.636214
1364,2.499053
1366,2.422832
1368,3.421136
1370,2.630999
1371,2.468270
1374,3.553396
1375,2.623645
1376,3.089512
1377,2.698222
1379,3.136557
1380,2.782738
1382,2.652816
1384,2.791628
1387,4.219737
1388,3.656680
1393,3.147271
1395,2.851002
1396,2.952283
1398,2.907600
1399,2.405009
1401,2.351969
1403,2.256446
1404,3.065843
1405,3.661130
1408,3.245128
1409,3.256598
1411,2.847856
1413,3.212254
1414,2.618416
1415,2.847749
1417,2.753231
1419,3.085623
1421,3.298209
1423,2.790994
1427,4.095912
1429,2.490992
1430,3.439970
1433,3.323676
1434,2.429408
1436,3.401698
1438,3.232290
1441,2.366623
1443,3.580000
1447,2.915917
1451,2.953655
1457,3.216178
1459,3.350921
1460,2.674938
1462,2.983556
1464,3.269169
1466,3.112494
1467,2.811191
1469,2.575195
1472,2.802220
1475,3.139807
1476,1.971669
1479,3.658923
1480,3.175654
1483,3.653243
1484,2.432615
1485,3.169521
1488,2.880712
1490,3.028323
1492,3.026716
1493,3.138167
1495,3.069749
1496,3.331116
1499,2.373509
1502,2.547836
1503,2.938822
1505,2.450666
1509,2.754769
1510,2.491340
1511,3.889896
1512,2.398556
1513,3.727083
1515,2.425315
1517,3.068582
1520,2.355421
1522,3.471944
1523,2.946727
1524,3.381853
1526,3.167017
1527,4.837339
1528,3.515155
1529,2.537288
1533,2.658551
1536,3.010603
1537,3.276938
1540,3.547835
1541,2.372412
1543,3.162031
1544,2.993771
1546,3.466635
1548,4.409825
1549,3.270250
1550,3.039441
1552,3.259711
1553,3.033395
1554,3.102088
1555,3.479965
1560,2.547798
1564,2.317431
1567,3.235185
1570,2.243516
1571,3.050992
1573,2.727164
1575,2.949265
1576,3.058217
1579,2.219159
1580,2.503455
1582,2.465505
1583,3.426666
1586,2.503933
1587,2.968669
1590,3.505241
1591,2.883510
1595,2.877286
1597,3.342682
1602,2.925173
1603,2.532526
1604,2.377421
1605,2.687100
1606,3.007680
1607,3.375861
1610,3.072557
1611,3.029891
1614,3.186281
1617,2.911069
1619,2.526219
1623,3.273894
1625,2.897245
1626,2.907685
1627,2.249769
1632,3.104248
1633,2.272353
1634,2.773306
1635,3.065352
1636,3.670658
1638,3.254451
1639,2.633189
1641,3.343718
1644,4.452711
1645,3.004188
1649,2.756821
1650,3.014144
1651,2.746462
1653,3.438972
1654,3.008491
1656,3.061411
1657,2.747375
1658,2.709953
1659,3.068365
1660,3.341821
1661,3.619310
1663,2.683220
1664,2.925438
1666,2.967036
1667,3.650653
1668,2.989543
1669,2.789047
1670,3.576962
1671,2.664976
1672,2.648517
1678,3.170982
1682,2.782223
1683,2.338408
1687,3.223624
1689,3.737590
1690,2.577948
1692,2.436267
1693,3.114938
1696,2.832002
1698,3.136801
1700,4.747795
1702,3.355893
1704,2.950888
1706,2.325786
1707,2.871106
1710,2.862417
1711,2.232884
1712,3.141753
1717,2.732710
1721,3.430748
1722,2.664774
1723,4.779635
1725,2.408430
1729,3.195128
1730,3.236706
1732,3.134607
1733,2.612585
1735,2.432551
1737,3.294301
1739,2.369282
1740,3.122132
1741,2.509003
1742,3.321053
1744,4.568631
1746,2.603850
1752,1.785560
1753,2.664563
1754,3.806524
1757,2.215082
1759,2.998072
1760,3.284554
1761,4.005263
1762,2.027375
1763,2.745568
1765,3.161770
1766,3.056292
1767,2.372042
1769,2.605914
1770,2.388986
1771,2.967813
1772,3.349781
1774,2.763652
1775,5.804294
1778,3.994982
1780,2.733240
1781,3.728251
1782,3.930399
1785,2.046156
1788,3.400254
1790,2.419759
1791,2.150486
1792,2.983251
1793,3.433478
1795,3.917390
1796,3.256501
1798,2.960853
1799,3.509883
1801,3.328873
1803,2.241871
1805,2.626717
1806,3.292966
1811,3.084185
1817,2.840208
1820,1.998256
1824,2.959914
1827,3.660603
1828,3.287565
1829,2.315605
1831,3.535990
1832,2.338075
1833,2.696661
1834,2.979783
1835,3.420546
1839,3.349194
1840,2.554420
1842,3.060187
1844,2.779116
1845,2.866609
1847,4.211020
1848,3.503478
1851,3.534127
1852,3.555302
1853,3.183015
1857,3.277698
1860,2.612054
1861,2.662585
1863,3.809544
1864,3.655917
1865,2.897381
1867,3.244962
1868,4.011117
1870,3.453054
1871,2.742542
1873,2.731029
1875,2.720381
1876,3.228590
1878,3.384557
1881,2.386916
1883,2.652036
1884,4.170781
1885,3.062429
1887,2.821227
1888,2.163510
1889,2.686231
1890,3.091513
1892,3.174935
1895,2.257989
1896,2.372772
1899,2.280957
1901,2.470146
1907,4.049814
1908,3.342367
1912,2.982917
1913,4.100550
1914,2.769358
1920,2.865535
1921,2.859937
1925,2.865028
1926,3.326863
1927,3.163163
1929,2.504915
1930,4.766158
1931,2.101829
1932,2.405415
1933,2.726419
1935,2.932993
1936,2.302888
1937,2.757028
1939,3.328379
1940,3.415356
1943,3.309010
1946,3.085781
1949,3.100126
1951,2.581961
1952,2.567271
1956,2.914004
1957,3.099074
1958,2.862552
1959,3.411564
1960,3.414509
1962,2.868394
1963,3.201688
1964,1.839594
1965,2.923098
1968,2.745836
1969,3.209015
1972,4.366998
1976,2.875311
1979,3.169757
1981,3.405631
1985,2.653915
1988,3.414927
1991,2.442914
1994,3.277517
1995,4.135074
1998,3.288668
2001,3.893586
2002,3.206984
2003,3.581009
2005,3.235428
2006,2.629808
2007,2.998759
2010,2.567468
2012,3.692547
2014,3.388213
2015,3.201909
2017,4.207749
2019,2.427075
2020,2.852271
2021,2.321503
2023,3.601000
2024,2.216725
2026,2.837996
2027,2.096180
2028,2.765048
2029,4.364009
2030,2.819320
2031,2.959913
2032,3.367414
2033,2.352876
2036,3.213315
2037,3.832425
2038,3.173404
2040,2.239798
2042,2.745689
2045,3.028027
2046,2.893714
2048,2.764689
2053,3.887481
2054,2.651248
2061,3.621391
2064,2.363233
2066,2.626699
2067,2.574903
2068,3.364105
2070,3.345877
2075,2.230757
2079,3.510521
2082,2.454451
2084,2.907782
2086,3.288977
2088,2.206989
2089,3.128043
2092,3.442208
2093,2.859474
2096,3.259971
2098,3.131693
2104,2.082638
2106,2.350496
2112,2.887407
2113,2.402445
2114,3.153094
2121,3.608833
2125,2.896717
2130,2.252816
2131,3.430746
2134,2.318914
2141,2.594564
2143,2.647747
2146,2.874435
2147,2.804917
2148,3.145098
2151,2.943875
2155,2.487881
2156,3.130580
2158,2.897460
2159,3.256777
2160,2.978379
2164,3.259018
2165,3.386668
2166,3.072229
2170,3.329461
2171,2.584769
2173,2.502757
2175,3.029220
2176,2.626467
2177,2.543764
2178,2.942609
2179,3.869433
2182,3.127823
2187,2.771569
2188,3.241573
2193,2.364828
2194,3.177159
2197,2.880074
2199,3.149188
2200,3.407892
2202,2.770455
2203,3.216687
2206,2.594695
2207,4.054228
2209,2.195578
2216,2.970369
2218,2.702180
2219,2.596399
2221,3.338961
2222,2.632288
2223,3.063085
2228,3.928975
2232,2.207207
2233,2.934759
2234,2.787937
2235,1.969535
2236,2.815788
2237,2.139155
2238,3.521978
2239,3.068741
2241,2.838730
2243,3.216191
2244,2.074465
2245,2.776629
2250,2.606014
2251,2.802405
2252,2.768345
2254,3.452263
2258,2.087904
2263,2.320727
2265,3.834928
2266,2.931207
2267,2.430595
2268,2.847244
2270,3.167404
2275,2.912300
2276,2.031823
2279,2.633561
2281,2.698247
2284,2.653411
2289,3.351724
2290,4.232955
2292,2.763818
2293,2.456960
2294,2.064470
2301,3.347329
2302,2.677128
2303,3.024086
2305,3.091103
2306,2.704425
2308,2.404950
2309,3.332886
2310,3.397672
2312,3.539555
2313,3.445180
2314,3.497902
2316,2.837185
2317,3.097761
2320,2.747063
2321,3.048640
2322,3.432385
2323,3.136439
2324,2.677054
2328,2.683000
2329,3.182258
2332,3.992279
2333,3.769489
2334,3.115052
2335,3.076616
2336,2.403799
2337,3.521408
2338,3.024716
2343,3.161001
2345,2.875650
2349,2.990920
2350,3.350980
2351,2.191406
2352,3.883947
2354,2.680843
2356,3.863476
2358,2.296320
2360,3.384820
2362,3.426498
2364,4.190538
2366,2.601857
2369,2.567558
2370,3.450141
2371,2.737147
2372,2.881525
2377,1.975653
2378,3.225564
2380,2.545312
2382,2.167414
2385,2.502490
2387,2.311112
2388,3.046677
2389,3.072866
2392,3.411395
2396,3.831760
2398,2.875945
2401,2.976328
2402,2.441739
2404,3.946675
2405,2.782122
2406,2.904169
2408,3.117669
2414,3.007778
2415,2.921277
2416,2.613095
2417,2.677234
2420,2.909346
2421,3.250748
2423,3.073925
2424,2.394356
2426,3.403250
2427,2.905782
2429,3.000716
2430,2.794895
2432,3.208399
2436,2.996166
2437,2.365802
2439,2.888781
2440,2.088399
2443,3.389508
2446,2.504443
2447,2.774981
2448,2.973262
2449,3.321209
2450,2.797159
2455,3.372057
2458,3.414228
2464,3.481571
2466,2.993957
2468,3.047449
2469,3.148427
2472,2.466304
2473,3.080027
2474,3.457182
2475,2.823740
2476,2.185041
2478,3.588629
2479,3.720783
2484,2.477280
2485,2.484548
2487,3.582330
2494,2.689455
2495,2.884112
2498,2.742979
2499,2.458030
2501,2.912884
2503,3.393665
2507,2.245030
2508,3.770571
2509,3.653156
2515,3.078413
2516,2.669958
2517,3.584999
2520,2.745337
2522,2.608051
2524,3.086189
2525,3.046119
2526,3.640757
2527,3.042010
2529,3.214351
2530,2.304491
2531,2.940757
2534,3.475670
2541,3.092915
2545,2.222613
2547,2.702702
2548,2.833520
2549,4.584211
2550,2.670768
2552,2.946001
2553,2.456987
2554,2.642977
2560,3.045047
2561,2.423357
2564,3.115578
2567,2.825233
2573,3.000094
2576,2.522478
2578,1.979900
2579,2.449475
2580,3.364004
2583,3.438359
2584,2.863974
2587,2.929492
2588,3.930505
2590,2.949002
2591,2.754994
2592,3.287469
2593,3.646381
2597,2.964643
2604,3.842031
2607,3.267630
2610,2.842060
2611,2.552208
2615,3.236641
2616,3.135760
2617,3.113648
2618,3.105074
2619,2.744011
2620,3.621628
2621,3.031619
2622,3.138980
2624,2.603023
2625,3.093990
2626,2.992569
2627,2.561000
2628,3.792737
2631,2.694454
2635,3.240105
2636,2.288040
2639,3.245598
2640,2.681089
2641,3.246885
2643,2.932211
2645,3.532955
2646,3.105266
2647,3.095735
2650,2.404021
2656,2.343488
2659,3.449481
2660,2.876763
2662,2.407713
2663,3.410369
2665,3.546475
2668,4.270010
2669,3.014869
2670,2.978913
2671,3.463306
2682,4.175649
2683,3.584294
2687,3.078805
2692,2.338980
2694,3.222081
2697,3.420536
2701,2.635233
2703,4.517117
2704,3.303733
2706,3.717837
2707,2.487007
2708,2.717921
2710,3.026248
2713,3.229700
2715,3.550570
2716,3.168018
2717,3.314357
2721,3.397977
2722,3.181297
2724,2.507710
2729,3.044974
2730,2.991231
2731,2.783293
2734,3.911461
2735,2.837893
2736,3.338884
2739,3.066027
2741,2.322108
2742,3.201280
2744,3.022732
2747,3.105353
2748,3.293723
2750,2.855645
2752,2.769113
2754,3.110157
2756,3.125380
2757,3.068291
2758,3.113117
2763,2.880757
2764,3.027239
2765,3.044438
2767,2.302075
2768,2.312888
2772,2.685370
2773,2.670290
2774,3.638260
2776,3.821603
2777,2.965832
2778,4.410481
2782,3.111668
2783,2.423967
2785,3.206141
2787,2.451618
2791,3.666734
2793,3.521535
2795,3.601779
2797,3.501230
2799,4.138489
2800,3.493284
2801,2.784703
2802,3.029288
2805,2.197743
2806,2.744969
2808,2.476020
2809,4.680223
2812,3.048186
2815,4.014471
2821,2.602191
2822,2.620945
2825,3.002583
2827,2.832904
2828,3.072257
2829,2.950145
2832,2.836738
2834,3.100457
2836,3.338727
2838,2.984419
2839,3.112257
2842,2.841428
2844,1.876280
2847,2.737110
2851,3.371789
2854,2.988376
2857,3.164182
2858,2.751524
2859,2.359507
2860,2.295281
2861,3.313300
2862,3.499109
2864,2.462848
2865,3.713162
2866,2.534712
2868,2.863668
2869,2.755022
2871,2.688120
2872,2.117748
2874,2.941588
2875,2.560884
2876,1.889575
2877,2.827325
2879,4.222069
2880,2.590917
2884,2.599693
2886,1.847168
2887,2.723661
2888,3.926605
2890,2.391284
2891,2.859273
2894,2.645460
2895,2.634460
2900,3.016314
2902,2.890031
2904,2.527656
2906,3.067020
2907,2.616734
2908,2.893051
2912,3.742027
2914,2.873818
2921,2.834818
2923,2.845278
2925,4.733737
2927,2.991582
2931,3.634666
2932,3.223045
2935,2.956805
2937,2.650691
2938,2.314464
2946,2.565769
2947,2.605331
2948,3.253285
2949,2.895300
2953,3.503240
2958,3.092121
2959,3.242479
2963,2.463870
2964,4.487517
2968,3.306619
2972,2.779806
2973,1.924972
2975,2.374755
2976,3.084625
2979,2.940176
2980,2.726392
2981,2.637699
2982,2.977797
2983,3.823210
2987,3.146040
2989,2.628670
2991,2.760905
2992,3.566140
2999,2.932381
3002,3.915183
3003,3.971317
3008,3.031835
3009,2.782201
3013,3.095203
3014,2.902105
3015,3.112528
3017,2.430768
3019,2.625424
3023,4.582966
3026,3.025516
3027,2.976881
3029,2.229201
3031,3.307791
3032,4.053911
3033,4.128824
3038,3.559982
3039,3.367889
3043,2.916972
3046,4.115809
3047,2.409964
3049,2.987991
3050,3.425845
3052,3.566296
3057,2.572136
3058,3.592537
3059,3.404964
3060,2.442151
3063,2.803156
3065,4.142236
3066,2.249173
3069,2.794953
3071,2.251910
3073,3.409433
3074,2.656188
3079,2.973361
3080,2.980994
3081,2.561937
3082,2.624771
3084,3.357313
3086,2.036743
3088,2.634847
3089,3.438317
3090,2.992874
3091,2.637726
3093,3.681088
3094,3.086006
3095,3.980765
3096,4.024415
3097,2.967833
3099,3.168463
3100,2.756245
3102,4.120770
3104,3.331401
3107,2.873162
3108,2.690290
3110,3.566355
3112,3.073198
3113,2.821840
3114,2.737724
3115,2.446060
3116,2.775984
3118,2.758364
3119,2.454945
3120,2.544160
3121,2.990550
3123,2.571296
3124,3.392473
3128,3.288929
3129,4.138096
3132,3.594691
3133,3.086163
3135,2.774073
3136,2.266135
3139,2.474899
3141,2.429322
3143,3.115983
3146,3.219929
3147,3.124615
3148,3.521355
3150,2.912225
3152,3.382459
3154,3.141478
3155,2.577975
3156,3.881701
3159,2.903415
3160,2.901675
3162,3.248310
3164,3.756979
3165,4.165656
3167,2.797322
3168,2.313967
3169,3.529764
3171,1.922915
3173,2.495761
3174,2.827051
3175,3.118377
3176,3.514672
3179,3.006520
3180,2.787304
3181,2.774556
3183,2.280898
3184,2.831546
3186,2.065616
3189,2.941150
3190,2.672564
3192,2.363735
3195,3.403854
3196,3.511927
3201,2.972204
3204,3.840216
3206,2.422438
3207,3.644915
3208,2.727575
3209,2.492521
3213,4.448610
3214,2.983501
3217,2.977791
3218,3.466397
3219,2.595639
3221,2.926668
3222,2.807887
3225,3.295776
3226,3.245272
3227,1.723834
3228,3.541743
3229,2.313815
3230,3.301119
3231,3.625630
3235,3.885456
3239,2.875645
3241,3.086008
3244,3.273967
3248,2.764197
3249,4.129039
3250,2.847313
3253,4.353930
3254,3.220119
3257,3.141790
3259,4.587096
3260,2.719333
3261,2.550781
3262,3.107432
3268,2.763532
3270,3.158809
3271,2.667394
3272,2.765215
3275,3.093153
3277,3.138398
3278,2.635397
3279,3.165604
3283,2.604933
3285,3.612754
3286,4.099614
3288,3.008434
3298,3.443761
3299,1.890411
3301,3.938729
3303,2.790290
3304,3.022784
3305,3.171576
3306,3.716527
3308,2.764184
3311,2.798245
3313,2.985571
3315,2.800104
3316,3.371821
3318,2.754611
3321,2.652539
3326,3.146205
3328,3.353136
3333,3.399539
3336,2.474457
3338,2.526214
3340,4.345324
3341,2.537283
3342,3.236852
3344,2.634823
3347,3.888893
3348,3.561644
3349,3.054307
3350,2.640134
3351,2.386615
3353,2.714822
3354,2.772922
3355,3.003488
3356,3.372917
3357,2.062475
3358,3.250543
3359,3.358458
3361,2.049692
3362,2.983557
3363,2.747437
3364,3.626257
3365,3.016550
3367,2.448942
3369,3.211244
3370,2.778217
3371,3.168309
3372,4.516900
3373,2.767870
3375,2.591768
3376,2.782765
3377,3.112381
3378,3.225161
3380,3.243118
3381,2.885428
3387,3.100754
3391,2.760806
3392,2.963514
3393,2.533786
3394,3.226682
3396,3.042754
3403,3.054777
3405,2.773900
3410,4.024508
3411,2.586261
3416,3.479245
3417,3.296127
3422,2.861695
3424,3.198424
3425,2.778692
3426,2.527511
3429,3.156765
3430,3.561095
3431,3.013762
3432,4.383033
3434,3.099554
3436,2.269236
3437,1.625512
3438,3.907837
3442,3.636878
3454,2.937292
3457,3.276259
3459,2.897855
3461,3.870953
3464,2.730867
3465,3.020218
3467,2.192050
3471,3.031978
3476,3.036431
3478,2.819808
3482,3.305299
3485,3.010765
3494,3.182293
3495,2.098338
3496,3.284708
3501,2.916336
3502,2.634666
3506,2.989068
3507,3.871505
3508,3.065785
3510,3.569551
3515,2.874310
3516,2.354512
3518,4.016546
3519,2.726016
3520,3.108428
3523,2.915438
3524,2.719501
3525,2.344991
3529,3.277672
3530,2.995442
3535,2.878778
3541,2.841484
3542,2.975139
3544,3.230897
3546,3.163754
3547,3.639206
3552,3.429514
3558,3.140598
3560,2.854457
3568,1.794573
3569,3.686360
3573,2.991657
3574,3.125494
3575,2.152644
3577,3.437804
3579,3.130103
3580,2.740083
3583,3.405184
3584,3.338708
3586,3.178996
3588,3.454539
3590,3.190687
3594,2.780358
3595,3.159743
3596,2.948042
3598,4.302649
3599,2.194015
3600,2.632688
3602,2.805153
3603,2.882459
3604,3.611705
3605,2.872875
3607,2.916587
3608,2.432609
3610,3.129631
3612,2.803313
3613,3.007875
3614,2.888495
3615,3.494437
3620,2.897613
3622,2.750723
