Id,Hazard
1457,6.9
1459,6.0
1460,2.6
1462,6.4
1464,6.7
1466,3.1
1467,5.5
1469,3.7
1472,3.2
1475,3.2
1476,2.8
1479,4.0
1480,4.8
1483,6.4
1484,1.9
1485,6.3
1488,7.3
1490,4.0
1492,7.1
1493,3.8
1495,5.7
1496,4.1
1499,2.6
1502,2.9
1503,5.5
1505,3.5
1509,3.1
1510,2.2
1511,9.0
1512,3.7
1513,6.9
1515,4.2
1517,3.9
1520,9.6
1522,5.6
1523,3.3
1524,4.3
1526,2.8
1527,19.8
1528,6.0
1529,1.7
1533,5.6
1536,3.9
1537,3.1
1540,12.6
1541,1.4
1543,5.8
1544,5.0
1546,6.2
1548,23.9
1549,3.3
1550,4.1
1552,5.3
1553,4.1
1554,5.1
1555,4.3
1560,3.7
1564,3.0
1567,5.1
1570,3.8
1571,3.3
1573,3.1
1575,4.4
1576,6.9
1579,2.1
1580,4.5
1582,3.0
1583,4.2
1586,2.9
1587,3.7
1590,4.3
1591,5.3
1595,5.1
1597,7.3
1602,8.5
1603,2.6
1604,3.4
1605,5.4
1606,3.5
1607,4.3
1610,5.9
1611,5.5
1614,4.7
1617,5.2
1619,4.0
1623,5.1
1625,6.6
1626,4.1
1627,4.7
1632,4.1
1633,6.1
1634,2.5
1635,4.8
1636,6.7
1638,8.7
1639,3.2
1641,3.8
1644,8.7
1645,2.8
1649,3.9
1650,5.6
1651,4.9
1653,3.3
1654,6.5
1656,4.6
1657,4.1
1658,3.2
1659,4.9
1660,3.1
1661,5.7
1663,3.1
1664,5.8
1666,2.9
1667,7.9
1668,4.4
1669,3.6
1670,5.6
1671,5.8
1672,4.3
1678,4.4
1682,2.1
1683,2.3
1687,8.0
1689,3.6
1690,4.4
1692,3.2
1693,3.7
1696,3.2
1698,4.0
1700,8.7
1702,5.0
1704,3.4
1706,2.6
1707,5.1
1710,5.9
1711,4.0
1712,4.6
1717,3.6
1721,7.5
1722,1.9
1723,16.4
1725,3.1
1729,6.5
1730,5.3
1732,3.4
1733,6.2
1735,5.2
1737,2.7
1739,3.2
1740,4.1
1741,4.5
1742,4.7
1744,4.9
1746,3.4
1752,2.4
1753,3.4
1754,6.8
1757,2.9
1759,4.7
1760,4.4
1761,4.8
1762,3.1
1763,3.4
1765,5.3
1766,4.7
1767,2.9
1769,2.1
1770,4.5
1771,8.2
1772,5.3
1774,4.6
1775,12.4
1778,9.4
1780,3.4
1781,6.8
1782,7.8
1785,4.5
1788,5.1
1790,3.5
1791,1.8
1792,3.3
1793,5.6
1795,5.3
1796,3.8
1798,3.7
1799,6.7
1801,3.3
1803,3.4
1805,3.5
1806,5.4
1811,3.5
1817,2.9
1820,2.0
1824,5.1
1827,6.1
1828,4.0
1829,3.1
1831,13.8
1832,3.4
1833,4.9
1834,4.7
1835,5.0
1839,6.9
1840,2.9
1842,5.0
1844,3.7
1845,3.9
1847,8.3
1848,6.5
1851,9.6
1852,4.9
1853,4.1
1857,6.2
1860,3.6
1861,4.1
1863,5.3
1864,8.9
1865,3.0
1867,7.4
1868,6.5
1870,7.6
1871,8.4
1873,7.8
1875,6.4
1876,3.7
1878,3.6
1881,3.9
1883,3.1
1884,8.2
1885,4.2
1887,5.2
1888,1.8
1889,3.5
1890,4.1
1892,4.4
1895,2.5
1896,3.4
1899,2.9
1901,2.0
1907,8.4
1908,5.4
1912,7.5
1913,9.8
1914,3.0
1920,5.6
1921,3.8
1925,2.5
1926,5.7
1927,5.4
1929,1.7
1930,9.2
1931,2.7
1932,3.6
1933,3.8
1935,3.8
1936,1.9
1937,5.6
1939,2.8
1940,3.3
1943,3.3
1946,5.2
1949,3.5
1951,1.7
1952,4.0
1956,3.2
1957,6.2
1958,5.3
1959,5.0
1960,7.2
1962,4.7
1963,7.3
1964,1.4
1965,3.7
1968,2.5
1969,4.9
1972,7.2
1976,4.2
1979,4.2
1981,5.2
1985,3.1
1988,5.1
1991,2.1
1994,6.3
1995,12.8
1998,5.6
2001,5.2
2002,5.9
2003,5.0
2005,6.0
2006,2.8
2007,5.2
2010,5.0
2012,5.0
2014,3.8
2015,2.3
2017,7.1
2019,2.2
2020,5.5
2021,3.3
2023,4.4
2024,3.8
2026,4.7
2027,1.7
2028,5.1
2029,7.5
2030,3.3
2031,4.0
2032,3.4
2033,2.5
2036,5.0
2037,6.9
2038,7.8
2040,4.2
2042,2.8
2045,4.0
2046,5.4
2048,1.6
2053,7.5
2054,3.0
2061,5.9
2064,3.6
2066,5.1
2067,2.8
2068,4.1
2070,7.6
2075,1.9
2079,5.5
2082,4.2
2084,5.0
2086,8.1
2088,2.1
2089,5.8
2092,5.6
2093,4.9
2096,4.2
2098,3.1
2104,3.4
2106,2.3
2112,4.1
2113,2.6
2114,3.8
2121,6.2
2125,2.9
2130,2.7
2131,4.6
2134,2.3
2141,2.7
2143,2.4
2146,7.1
2147,3.0
2148,3.8
2151,6.7
2155,2.8
2156,5.2
2158,4.8
2159,6.0
2160,9.2
2164,5.1
2165,6.5
2166,7.4
2170,5.7
2171,5.1
2173,3.8
2175,3.8
2176,2.0
2177,4.9
2178,5.5
2179,4.9
2182,2.8
2187,2.7
2188,7.1
2193,3.9
2194,6.0
2197,3.9
2199,6.5
2200,4.6
2202,4.9
2203,4.4
2206,3.7
2207,10.2
2209,2.3
2216,3.9
2218,1.6
2219,3.0
2221,4.6
2222,2.4
2223,5.0
2228,5.3
2232,3.3
2233,5.0
2234,4.0
2235,3.0
2236,4.2
2237,3.3
2238,5.9
2239,3.1
2241,4.5
2243,4.7
2244,2.4
2245,3.4
2250,3.9
2251,3.9
2252,6.0
2254,7.1
2258,3.0
2263,2.0
2265,8.3
2266,6.5
2267,5.0
2268,3.4
2270,2.9
2275,6.0
2276,2.0
2279,3.1
2281,2.6
2284,3.6
2289,6.0
2290,11.2
2292,3.2
2293,2.6
2294,3.6
2301,3.6
2302,6.1
2303,4.2
2305,4.8
2306,3.6
2308,3.1
2309,5.0
2310,5.5
2312,4.5
2313,5.2
2314,6.5
2316,8.6
2317,4.0
2320,3.0
2321,2.8
2322,4.6
2323,5.3
2324,3.5
2328,4.3
2329,5.3
2332,8.0
2333,3.4
2334,5.0
2335,4.9
2336,4.4
2337,4.7
2338,5.3
2343,3.9
2345,2.8
2349,4.3
2350,8.7
2351,1.9
2352,10.1
2354,2.6
2356,7.8
2358,3.1
2360,7.2
2362,7.5
2364,11.0
2366,4.6
2369,2.2
2370,4.2
2371,2.8
2372,3.5
2377,2.1
2378,2.8
2380,3.6
2382,3.4
2385,4.9
2387,3.5
2388,4.2
2389,6.6
2392,3.4
2396,8.1
2398,4.1
2401,3.3
2402,3.8
2404,9.1
2405,4.9
2406,3.3
2408,4.6
2414,5.1
2415,4.6
2416,2.2
2417,4.0
2420,5.7
2421,6.3
2423,4.6
2424,4.1
2426,4.0
2427,3.1
2429,4.1
2430,4.1
2432,6.4
2436,5.7
2437,2.8
2439,4.1
2440,2.6
2443,6.0
2446,4.4
2447,3.5
2448,5.1
2449,3.9
2450,2.0
2455,7.4
2458,6.2
2464,8.1
2466,5.1
2468,4.5
2469,5.0
2472,3.5
2473,6.1
2474,4.0
2475,3.1
2476,3.5
2478,4.8
2479,6.0
2484,3.0
2485,3.0
2487,2.8
2494,2.1
2495,3.3
2498,7.9
2499,6.3
2501,5.1
2503,6.8
2507,2.5
2508,3.5
2509,5.9
2515,4.0
2516,2.8
2517,5.0
2520,4.5
2522,2.2
2524,7.8
2525,2.9
2526,5.1
2527,5.6
2529,4.1
2530,1.8
2531,6.4
2534,8.3
2541,2.2
2545,3.1
2547,5.1
2548,5.1
2549,6.6
2550,5.4
2552,8.0
2553,1.5
2554,3.1
2560,4.4
2561,2.6
2564,2.8
2567,3.3
2573,6.3
2576,1.8
2578,1.9
2579,2.9
2580,1.8
2583,8.7
2584,3.7
2587,3.7
2588,5.8
2590,4.1
2591,3.2
2592,4.0
2593,6.0
2597,2.4
2604,5.5
2607,4.7
2610,4.3
2611,3.3
2615,10.2
2616,4.0
2617,3.6
2618,3.0
2619,4.4
2620,5.2
2621,4.3
2622,3.7
2624,3.3
2625,5.3
2626,1.9
2627,4.4
2628,4.7
2631,2.4
2635,4.7
2636,4.0
2639,4.3
2640,2.9
2641,6.3
2643,3.9
2645,2.8
2646,5.6
2647,7.5
2650,3.5
2656,4.4
2659,4.7
2660,4.4
2662,2.4
2663,7.0
2665,3.7
2668,10.1
2669,4.9
2670,5.4
2671,3.8
2682,9.7
2683,5.4
2687,5.0
2692,3.8
2694,3.7
2697,5.6
2701,5.3
2703,6.4
2704,4.2
2706,5.6
2707,4.1
2708,2.0
2710,3.9
2713,7.2
2715,5.7
2716,3.2
2717,7.3
2721,4.2
2722,3.6
2724,2.9
2729,6.1
2730,5.4
2731,4.5
2734,6.7
2735,2.9
2736,3.5
2739,5.1
2741,2.4
2742,4.4
2744,2.5
2747,5.8
2748,5.7
2750,2.9
2752,2.8
2754,4.1
2756,4.6
2757,7.3
2758,2.5
2763,4.0
2764,3.8
2765,3.1
2767,2.5
2768,3.5
2772,4.0
2773,3.0
2774,7.3
2776,4.8
2777,2.6
2778,9.5
2782,4.0
2783,3.0
2785,5.0
2787,3.1
2791,4.7
2793,6.6
2795,8.9
2797,4.4
2799,9.8
2800,3.2
2801,3.3
2802,3.2
2805,2.2
2806,4.6
2808,3.2
2809,10.5
2812,4.8
2815,8.0
2821,2.7
2822,3.0
2825,4.4
2827,3.5
2828,4.6
2829,5.7
2832,5.5
2834,7.6
2836,6.3
2838,2.9
2839,2.9
2842,3.6
2844,1.9
2847,2.4
2851,5.0
2854,4.9
2857,5.8
2858,2.1
2859,2.5
2860,3.7
2861,6.6
2862,6.2
2864,2.3
2865,8.3
2866,2.4
2868,4.3
2869,4.3
2871,4.7
2872,4.0
2874,6.0
2875,7.3
2876,3.5
2877,1.9
2879,6.5
2880,2.9
2884,3.7
2886,1.5
2887,3.5
2888,5.7
2890,2.7
2891,3.2
2894,5.0
2895,5.7
2900,5.0
2902,4.6
2904,2.4
2906,3.9
2907,2.9
2908,4.6
2912,7.8
2914,3.1
2921,6.0
2923,3.4
2925,9.8
2927,6.3
2931,8.3
2932,5.1
2935,4.4
2937,3.7
2938,3.3
2946,2.1
2947,2.8
2948,4.7
2949,3.7
2953,5.8
2958,4.3
2959,4.6
2963,2.3
2964,9.4
2968,5.9
2972,4.6
2973,1.3
2975,4.6
2976,5.7
2979,3.7
2980,5.1
2981,7.3
2982,3.6
2983,5.6
2987,2.9
2989,4.1
2991,5.5
2992,9.3
2999,3.1
3002,7.6
3003,3.7
3008,2.1
3009,5.1
3013,2.8
3014,5.9
3015,4.8
3017,1.9
3019,2.1
3023,14.0
3026,4.0
3027,7.5
3029,2.6
3031,5.6
3032,4.1
3033,7.9
3038,5.7
3039,6.1
3043,7.2
3046,10.4
3047,3.3
3049,5.0
3050,8.6
3052,4.8
3057,4.5
3058,5.6
3059,5.5
3060,2.0
3063,3.9
3065,5.8
3066,1.6
3069,1.6
3071,3.9
3073,4.2
3074,4.5
3079,3.2
3080,4.1
3081,5.1
3082,3.1
3084,5.1
3086,2.6
3088,4.6
3089,4.0
3090,4.3
3091,3.6
3093,7.1
3094,3.6
3095,8.1
3096,5.6
3097,2.4
3099,3.9
3100,3.4
3102,7.6
3104,3.5
3107,3.0
3108,4.9
3110,5.6
3112,4.6
3113,3.5
3114,3.7
3115,3.1
3116,4.0
3118,3.3
3119,4.3
3120,4.8
3121,3.1
3123,2.1
3124,3.4
3128,2.9
3129,11.5
3132,8.9
3133,6.5
3135,2.2
3136,2.5
3139,2.6
3141,3.3
3143,5.9
3146,5.2
3147,5.1
3148,6.3
3150,4.7
3152,4.9
3154,5.9
3155,2.2
3156,9.2
3159,4.3
3160,5.0
3162,5.1
3164,11.5
3165,9.9
3167,4.2
3168,4.8
3169,5.9
3171,2.8
3173,3.7
3174,6.8
3175,2.5
3176,7.0
3179,2.4
3180,3.0
3181,3.4
3183,3.2
3184,3.9
3186,2.7
3189,2.8
3190,5.3
3192,2.7
3195,7.4
3196,6.4
3201,3.5
3204,6.9
3206,2.2
3207,7.9
3208,3.4
3209,1.7
3213,14.5
3214,4.2
3217,2.4
3218,6.1
3219,2.4
3221,7.1
3222,5.0
3225,5.9
3226,4.2
3227,1.5
3228,6.0
3229,1.7
3230,8.5
3231,4.7
3235,10.5
3239,5.8
3241,1.9
3244,5.6
3248,4.4
3249,10.4
3250,2.6
3253,15.0
3254,8.0
3257,3.8
3259,7.2
3260,5.2
3261,5.6
3262,9.1
3268,4.3
3270,4.8
3271,1.9
3272,4.2
3275,2.7
3277,5.3
3278,4.2
3279,3.2
3283,5.2
3285,6.0
3286,5.6
3288,3.2
3298,6.1
3299,3.0
3301,6.8
3303,3.6
3304,9.9
3305,6.8
3306,5.4
3308,3.3
3311,2.5
3313,2.0
3315,4.3
3316,6.2
3318,3.4
3321,3.6
3326,4.4
3328,4.9
3333,4.8
3336,2.6
3338,4.3
3340,9.1
3341,3.0
3342,4.8
3344,2.2
3347,7.8
3348,5.0
3349,2.7
3350,4.7
3351,5.8
3353,2.5
3354,2.2
3355,6.5
3356,5.2
3357,4.0
3358,5.9
3359,5.8
3361,1.4
3362,4.2
3363,6.2
3364,2.9
3365,5.1
3367,4.6
3369,4.1
3370,2.3
3371,5.2
3372,8.2
3373,5.3
3375,4.9
3376,5.0
3377,2.8
3378,4.2
3380,4.0
3381,3.8
3387,2.7
3391,3.3
3392,2.8
3393,4.1
3394,4.3
3396,5.0
3403,4.8
3405,2.7
3410,5.9
3411,3.0
3416,6.4
3417,6.6
3422,3.5
3424,6.3
3425,4.0
3426,2.7
3429,6.0
3430,4.6
3431,2.7
3432,10.1
3434,6.1
3436,4.7
3437,1.3
3438,9.7
3442,5.8
3454,5.5
3457,6.6
3459,5.4
3461,5.3
3464,2.0
3465,5.7
3467,4.3
3471,4.2
3476,3.7
3478,2.9
3482,7.5
3485,4.1
3494,3.9
3495,4.2
3496,5.7
3501,5.9
3502,4.6
3506,4.5
3507,7.1
3508,3.0
3510,3.6
3515,3.9
3516,2.0
3518,5.3
3519,3.9
3520,4.2
3523,5.1
3524,5.2
3525,3.1
3529,6.2
3530,4.6
3535,5.7
3541,4.5
3542,3.1
3544,3.3
3546,2.6
3547,2.0
3552,4.7
3558,2.9
3560,5.7
3568,1.3
3569,5.1
3573,4.5
3574,2.4
3575,2.9
3577,5.4
3579,5.0
3580,4.9
3583,7.1
3584,6.5
3586,3.9
3588,8.5
3590,4.0
3594,3.0
3595,3.1
3596,3.6
3598,13.2
3599,1.9
3600,3.0
3602,4.0
3603,4.8
3604,6.6
3605,3.0
3607,4.1
3608,2.6
3610,3.8
3612,3.5
3613,6.1
3614,5.1
3615,3.6
3620,3.1
3622,4.2
3624,5.0
3627,2.9
3628,7.5
3631,4.0
3634,1.9
3635,1.8
3636,1.4
3637,2.5
3640,2.8
3642,4.1
3644,3.5
3646,7.4
3655,4.6
3657,2.6
3659,3.5
3660,3.2
3661,3.6
3664,3.0
3665,3.0
3667,4.2
3669,4.8
3673,3.8
3674,7.1
3675,6.3
3681,4.4
3682,4.0
3686,6.9
3687,4.1
3688,7.4
3689,2.3
3690,5.2
3691,6.3
3694,5.1
3695,3.1
3696,3.4
3698,4.5
3699,6.3
3701,1.8
3703,2.7
3704,3.8
3708,4.1
3709,3.6
3711,4.2
3716,3.4
3718,5.8
3719,3.1
3720,1.6
3721,4.4
3722,3.7
3726,3.7
3727,5.1
3728,13.4
3733,7.7
3734,7.2
3735,3.4
3738,2.7
3740,3.1
3741,6.3
3744,5.9
3745,3.0
3747,3.1
3748,2.8
3749,6.2
3751,7.8
3752,4.0
3754,4.8
3755,2.2
3756,4.7
3757,3.4
3759,5.1
3760,5.8
3761,2.2
3762,3.8
3763,3.9
3764,2.0
3765,4.7
3769,2.0
3771,8.4
3773,4.4
3774,10.2
3775,3.8
3776,4.6
3779,6.7
3780,3.1
3781,4.3
3783,8.3
3787,3.7
3788,7.7
3789,5.1
3790,4.0
3791,4.5
3793,2.3
3794,3.7
3803,3.7
3808,4.9
3811,5.3
3812,5.2
3813,1.9
3814,3.5
3816,5.1
3819,5.3
3820,5.2
3821,4.0
3823,3.9
3825,4.7
3826,4.0
3830,8.2
3836,5.8
3838,10.1
3841,2.7
3842,2.3
3845,5.7
3847,3.2
3852,3.3
3853,2.9
3855,2.4
3856,3.6
3858,14.6
3859,5.0
3860,9.6
3861,2.5
3871,4.0
3874,3.0
3877,2.4
3878,2.9
3880,2.3
3881,2.6
3883,7.3
3886,4.5
3887,1.5
3894,4.2
3897,3.6
3898,5.3
3900,3.3
3903,4.0
3907,4.2
3909,1.6
3911,4.1
3919,4.5
3920,2.5
3921,4.6
3923,2.6
3926,9.4
3928,2.3
3929,3.2
3930,6.1
3931,3.9
3934,1.7
3937,6.9
3938,4.8
3939,4.2
3941,1.8
3943,1.6
3944,5.3
3945,5.4
3947,4.1
3948,10.5
3949,4.8
3951,2.9
3953,5.4
3954,3.8
3957,3.7
3958,4.9
3960,3.6
3961,2.9
3965,2.1
3966,4.6
3967,5.7
3968,3.4
3969,4.1
3970,4.5
3971,5.1
3972,6.4
3974,6.2
3975,3.9
3976,4.4
3977,3.9
3979,7.3
3982,7.0
3984,8.4
3986,2.7
3989,8.5
3992,3.5
3995,3.9
3997,6.2
4000,6.2
4006,6.3
4007,7.9
4008,3.0
4009,2.9
4010,1.9
4011,5.2
4014,4.4
4016,1.9
4017,4.3
4019,4.1
4020,4.0
4021,1.8
4023,4.0
4025,2.8
4028,2.2
4032,4.4
4033,3.8
4035,2.4
4036,5.8
4037,3.1
4039,3.8
4040,4.6
4042,7.3
4044,3.7
4045,3.9
4050,2.1
4053,10.3
4056,4.4
4057,5.8
4060,5.8
4064,6.6
4066,5.0
4068,3.6
4073,3.1
4076,2.2
4077,3.9
4079,5.4
4081,5.6
4082,4.5
4088,5.4
4091,3.2
4094,3.3
4095,4.7
4096,3.3
4097,5.3
4098,7.1
4102,5.7
4103,4.6
4110,7.0
4111,6.0
4112,4.3
4113,3.4
4116,3.8
4118,5.3
4120,3.0
4121,1.9
4124,2.3
4125,3.5
4126,3.4
4128,1.6
4129,8.3
4130,2.4
4132,3.1
4137,2.5
4138,7.0
4139,6.5
4140,3.0
4142,5.7
4145,5.3
4148,4.3
4150,4.1
4151,3.3
4157,5.5
