Id,Hazard
1729,4.318
1730,4.414
1732,4.134
1733,3.36
1735,3.402
1737,4.952
1739,2.304
1740,3.442
1741,4.134
1742,4.556
1744,8.294
1746,4.664
1752,2.118
1753,2.988
1754,5.958
1757,2.966
1759,4.318
1760,5.032
1761,5.158
1762,2.514
1763,4.474
1765,4.47
1766,4.784
1767,3.172
1769,3.482
1770,2.882
1771,5.876
1772,4.736
1774,3.818
1775,14.84
1778,11.276
1780,3.004
1781,6.348
1782,7.652
1785,2.668
1788,4.67
1790,3.216
1791,3.192
1792,4.186
1793,4.912
1795,7.242
1796,3.726
1798,3.558
1799,6.386
1801,3.982
1803,5.282
1805,3.634
1806,5.306
1811,5.014
1817,3.312
1820,2.856
1824,4.916
1827,6.656
1828,4.96
1829,3.32
1831,9.4
1832,2.812
1833,3.544
1834,4.452
1835,4.276
1839,3.68
1840,4.132
1842,4.772
1844,4.128
1845,4.08
1847,5.944
1848,5.032
1851,6.338
1852,5.59
1853,3.426
1857,4.242
1860,2.424
1861,2.798
1863,5.914
1864,5.584
1865,3.56
1867,5.76
1868,5.592
1870,7.038
1871,5.428
1873,4.568
1875,4.504
1876,5.012
1878,5.918
1881,3.518
1883,3.146
1884,7.594
1885,4.416
1887,3.378
1888,2.136
1889,3.256
1890,3.74
1892,4.838
1895,2.068
1896,3.112
1899,2.128
1901,3.196
1907,5.498
1908,5.114
1912,5.154
1913,5.024
1914,3.956
1920,2.936
1921,3.87
1925,3.328
1926,5.442
1927,4.242
1929,2.86
1930,9.614
1931,2.696
1932,3.954
1933,3.53
1935,3.822
1936,2.476
1937,3.298
1939,4.994
1940,4.97
1943,4.868
1946,5.166
1949,3.788
1951,3.174
1952,3.108
1956,3.758
1957,4.878
1958,4.812
1959,4.242
1960,6.26
1962,4.846
1963,3.48
1964,2.024
1965,4.9
1968,3.15
1969,4.558
1972,7.226
1976,3.364
1979,4.34
1981,5.486
1985,2.68
1988,4.1
1991,2.492
1994,5.51
1995,8.548
1998,4.864
2001,5.616
2002,4.96
2003,5.154
2005,4.892
2006,3.082
2007,3.904
2010,3.19
2012,5.746
2014,5.168
2015,3.652
2017,6.548
2019,2.192
2020,3.536
2021,2.668
2023,5.772
2024,1.958
2026,4.816
2027,1.876
2028,4.422
2029,7.664
2030,3.676
2031,3.412
2032,5.782
2033,2.892
2036,5.172
2037,6.376
2038,4.744
2040,3.478
2042,3.432
2045,3.396
2046,4.398
2048,3.042
2053,7.088
2054,3.38
2061,5.964
2064,2.97
2066,4.244
2067,2.332
2068,4.92
2070,4.822
2075,2.696
2079,5.672
2082,2.278
2084,3.914
2086,4.4
2088,1.92
2089,3.298
2092,4.898
2093,2.684
2096,5.072
2098,5.362
2104,2.306
2106,3.458
2112,3.096
2113,2.772
2114,4.296
2121,5.376
2125,3.516
2130,2.62
2131,5.406
2134,2.086
2141,3.238
2143,2.908
2146,3.66
2147,3.494
2148,5.48
2151,6.33
2155,3.136
2156,4.126
2158,4.268
2159,4.602
2160,3.98
2164,4.49
2165,4.82
2166,6.088
2170,4.066
2171,3.384
2173,2.492
2175,4.4
2176,4.008
2177,3.912
2178,4.314
2179,6.326
2182,3.808
2187,3.08
2188,4.896
2193,2.884
2194,4.38
2197,4.164
2199,4.898
2200,5.7
2202,4.288
2203,4.316
2206,4.264
2207,8.734
2209,2.278
2216,4.498
2218,3.164
2219,2.44
2221,5.492
2222,2.514
2223,4.97
2228,8.108
2232,2.952
2233,3.162
2234,4.516
2235,1.73
2236,3.868
2237,2.826
2238,4.422
2239,3.226
2241,3.26
2243,4.364
2244,2.326
2245,4.058
2250,3.378
2251,3.026
2252,4.05
2254,6.074
2258,2.18
2263,2.866
2265,6.57
2266,3.462
2267,4.44
2268,3.42
2270,4.474
2275,4.332
2276,2.052
2279,3.624
2281,3.254
2284,3.12
2289,5.786
2290,7.482
2292,4.242
2293,2.238
2294,2.384
2301,8.31
2302,3.806
2303,3.382
2305,3.578
2306,3.014
2308,2.212
2309,5.286
2310,5.7
2312,6.102
2313,5.326
2314,4.53
2316,4.674
2317,3.656
2320,3.464
2321,3.504
2322,5.536
2323,4.624
2324,3.092
2328,3.652
2329,4.25
2332,9.022
2333,5.754
2334,4.35
2335,4.126
2336,3.54
2337,5.706
2338,4.518
2343,5.578
2345,5.23
2349,3.862
2350,7.97
2351,2.266
2352,7.052
2354,3.124
2356,4.526
2358,3.77
2360,6.356
2362,6.384
2364,7.506
2366,2.652
2369,2.638
2370,4.498
2371,4.056
2372,3.596
2377,1.766
2378,3.456
2380,2.86
2382,3.142
2385,3.34
2387,2.932
2388,4.694
2389,4.558
2392,3.604
2396,7.532
2398,3.992
2401,4.048
2402,3.046
2404,8.38
2405,3.806
2406,4.356
2408,3.91
2414,4.832
2415,3.36
2416,7.502
2417,2.312
2420,3.788
2421,4.082
2423,3.774
2424,2.374
2426,5.086
2427,3.18
2429,3.756
2430,3.816
2432,6.17
2436,5.194
2437,2.532
2439,4.654
2440,2.034
2443,4.18
2446,2.78
2447,3.24
2448,3.844
2449,3.788
2450,3.14
2455,4.726
2458,4.994
2464,5.816
2466,3.5
2468,4.356
2469,5.346
2472,3.642
2473,5.45
2474,3.866
2475,3.352
2476,2.004
2478,5.894
2479,6.672
2484,2.414
2485,2.212
2487,4.604
2494,1.992
2495,3.996
2498,5.81
2499,2.392
2501,4.686
2503,4.332
2507,1.98
2508,5.222
2509,5.56
2515,4.42
2516,2.742
2517,4.888
2520,3.648
2522,2.882
2524,5.3
2525,3.996
2526,6.216
2527,4.082
2529,4.706
2530,2.282
2531,4.37
2534,4.63
2541,4.01
2545,2.134
2547,3.506
2548,3.102
2549,9.266
2550,2.784
2552,5.336
2553,3.206
2554,2.49
2560,3.52
2561,3.526
2564,3.92
2567,4.384
2573,3.778
2576,3.1
2578,1.488
2579,3.712
2580,4.492
2583,6.782
2584,3.248
2587,3.882
2588,6.518
2590,4.328
2591,3.428
2592,3.966
2593,4.008
2597,3.688
2604,6.61
2607,3.494
2610,4.638
2611,2.572
2615,4.156
2616,3.342
2617,4.484
2618,4.338
2619,3.612
2620,5.79
2621,5.994
2622,3.882
2624,3.2
2625,4.838
2626,2.78
2627,3.568
2628,6.06
2631,3.608
2635,4.05
2636,2.482
2639,4.712
2640,2.506
2641,3.622
2643,4.7
2645,4.576
2646,3.68
2647,5.832
2650,2.614
2656,2.856
2659,4.068
2660,3.314
2662,2.736
2663,5.702
2665,5.576
2668,8.598
2669,5.148
2670,4.414
2671,4.282
2682,8.374
2683,4.918
2687,3.708
2692,2.842
2694,5.794
2697,4.3
2701,2.526
2703,8.486
2704,5.862
2706,5.97
2707,3.614
2708,2.568
2710,3.582
2713,5.506
2715,6.358
2716,5.216
2717,5.388
2721,5.036
2722,4.614
2724,2.362
2729,5.176
2730,3.468
2731,3.482
2734,6.022
2735,4.156
2736,4.668
2739,5.208
2741,1.87
2742,3.872
2744,4.202
2747,5.484
2748,3.908
2750,4.228
2752,2.982
2754,4.976
2756,4.708
2757,4.774
2758,4.232
2763,3.974
2764,3.5
2765,3.282
2767,2.524
2768,2.472
2772,3.858
2773,2.974
2774,5.348
2776,6.454
2777,4.512
2778,7.35
2782,4.144
2783,2.426
2785,5.218
2787,3.42
2791,5.124
2793,5.392
2795,6.32
2797,4.914
2799,6.896
2800,5.51
2801,2.964
2802,4.8
2805,2.184
2806,3.162
2808,2.782
2809,8.316
2812,4.338
2815,6.066
2821,2.576
2822,3.386
2825,5.02
2827,3.852
2828,5.038
2829,3.97
2832,5.092
2834,4.84
2836,5.42
2838,3.37
2839,4.336
2842,3.104
2844,2.618
2847,4.396
2851,4.01
2854,3.822
2857,4.496
2858,2.386
2859,2.65
2860,2.334
2861,3.658
2862,5.436
2864,1.808
2865,5.562
2866,2.92
2868,4.086
2869,3.24
2871,2.952
2872,2.272
2874,3.512
2875,3.526
2876,3.08
2877,3.068
2879,7.59
2880,3.852
2884,3.362
2886,1.604
2887,3.09
2888,4.956
2890,2.092
2891,4.318
2894,3.08
2895,3.876
2900,3.902
2902,3.112
2904,2.654
2906,3.942
2907,2.872
2908,3.946
2912,7.126
2914,3.562
2921,4.396
2923,3.974
2925,8.294
2927,3.22
2931,5.76
2932,4.506
2935,3.124
2937,2.66
2938,2.926
2946,2.64
2947,2.954
2948,3.558
2949,4.154
2953,5.23
2958,4.762
2959,4.452
2963,2.902
2964,10.062
2968,4.832
2972,4.38
2973,1.552
2975,3.746
2976,5.576
2979,2.432
2980,2.954
2981,3.508
2982,3.224
2983,6.136
2987,4.44
2989,2.884
2991,3.394
2992,6.576
2999,3.812
3002,8.574
3003,5.602
3008,4.262
3009,3.81
3013,5.154
3014,4.076
3015,4.394
3017,2.848
3019,3.148
3023,12.198
3026,3.796
3027,4.348
3029,2.588
3031,5.04
3032,6.978
3033,7.614
3038,4.932
3039,6.034
3043,3.068
3046,8.85
3047,2.738
3049,6.498
3050,6.078
3052,5.758
3057,3.286
3058,4.9
3059,4.712
3060,2.708
3063,3.902
3065,7.726
3066,2.008
3069,3.374
3071,2.982
3073,6.086
3074,3.474
3079,4.636
3080,3.08
3081,3.204
3082,3.13
3084,4.366
3086,2.302
3088,2.864
3089,4.516
3090,4.99
3091,3.534
3093,7.122
3094,3.956
3095,7.52
3096,6.758
3097,3.084
3099,4.802
3100,4.856
3102,7.508
3104,4.394
3107,3.18
3108,3.864
3110,6.5
3112,3.58
3113,4.388
3114,3.04
3115,2.61
3116,2.896
3118,2.744
3119,4.18
3120,3.108
3121,4.218
3123,3.136
3124,5.014
3128,5.398
3129,7.406
3132,5.844
3133,3.93
3135,2.812
3136,2.926
3139,2.478
3141,3.224
3143,4.458
3146,4.018
3147,4.17
3148,5.426
3150,4.126
3152,5.152
3154,4.374
3155,3.696
3156,5.082
3159,3.894
3160,3.314
3162,3.892
3164,8.696
3165,7.412
3167,3.628
3168,2.13
3169,6.624
3171,1.866
3173,2.068
3174,3.926
3175,3.73
3176,6.296
3179,4.354
3180,4.558
3181,3.014
3183,3.058
3184,3.634
3186,2.154
3189,4.5
3190,2.296
3192,2.52
3195,5.64
3196,5.126
3201,3.57
3204,6.99
3206,2.218
3207,7.558
3208,3.022
3209,3.25
3213,9.392
3214,3.122
3217,4.212
3218,6.41
3219,3.4
3221,1.856
3222,3.206
3225,3.746
3226,5.612
3227,2.044
3228,4.7
3229,2.262
3230,6.03
3231,5.298
3235,6.466
3239,3.77
3241,4.556
3244,4.206
3248,2.976
3249,10.35
3250,3.356
3253,8.818
3254,6.86
3257,4.372
3259,11.638
3260,3.474
3261,3.398
3262,4.244
3268,3.316
3270,5.006
3271,4.244
3272,3.85
3275,4.112
3277,4.228
3278,3.698
3279,4.016
3283,2.526
3285,5.322
3286,8.842
3288,4.074
3298,4.776
3299,2.318
3301,6.62
3303,3.844
3304,5.27
3305,5.08
3306,5.026
3308,4.1
3311,4.58
3313,3.744
3315,4.438
3316,8.724
3318,3.016
3321,3.412
3326,4.212
3328,5.474
3333,5.518
3336,3.118
3338,3.196
3340,9.082
3341,2.578
3342,4.72
3344,2.816
3347,5.05
3348,5.214
3349,5.11
3350,3.954
3351,2.886
3353,3.252
3354,2.794
3355,2.552
3356,5.7
3357,1.654
3358,4.006
3359,5.94
3361,2.298
3362,4.368
3363,3.53
3364,5.252
3365,4.494
3367,4.352
3369,4.182
3370,3.574
3371,4.674
3372,8.246
3373,5.34
3375,2.98
3376,3.99
3377,4.652
3378,4.684
3380,4.684
3381,4.428
3387,3.514
3391,4.124
3392,4.904
3393,3.088
3394,4.668
3396,4.522
3403,3.58
3405,4.528
3410,6.796
3411,2.394
3416,6.384
3417,4.694
3422,3.85
3424,5.022
3425,4.048
3426,3.656
3429,5.036
3430,5.006
3431,3.88
3432,7.978
3434,4.058
3436,3.076
3437,1.534
3438,6.706
3442,6.558
3454,4.128
3457,5.356
3459,4.058
3461,6.084
3464,3.468
3465,3.076
3467,3.18
3471,4.156
3476,4.424
3478,3.09
3482,4.476
3485,4.684
3494,4.402
3495,2.928
3496,5.458
3501,2.918
3502,4.048
3506,3.706
3507,6.41
3508,4.51
3510,6.21
3515,2.904
3516,3.046
3518,8.438
3519,3.21
3520,3.746
3523,3.294
3524,4.39
3525,2.958
3529,5.654
3530,5.134
3535,4.158
3541,3.924
3542,3.714
3544,5.426
3546,4.27
3547,5.84
3552,5.386
3558,3.496
3560,3.404
3568,1.806
3569,5.006
3573,4.422
3574,3.712
3575,2.242
3577,7.68
3579,4.604
3580,3.866
3583,5.328
3584,4.988
3586,3.644
3588,3.79
3590,3.882
3594,2.974
3595,4.372
3596,4.158
3598,7.164
3599,2.076
3600,3.022
3602,3.576
3603,3.306
3604,4.622
3605,3.702
3607,4.018
3608,2.816
3610,4.128
3612,3.398
3613,4.752
3614,4.27
3615,5.094
3620,3.08
3622,2.844
3624,4.22
3627,3.076
3628,6.262
3631,4.114
3634,2.748
3635,3.092
3636,2.312
3637,2.658
3640,3.122
3642,2.584
3644,5.092
3646,4.984
3655,5.356
3657,2.736
3659,3.252
3660,4.704
3661,2.55
3664,2.872
3665,3.268
3667,4.008
3669,5.534
3673,3.94
3674,3.938
3675,5.684
3681,4.756
3682,3.154
3686,5.694
3687,2.932
3688,3.7
3689,4.59
3690,4.196
3691,3.818
3694,5.4
3695,3.158
3696,4.586
3698,3.286
3699,3.26
3701,3.954
3703,2.796
3704,4.566
3708,2.438
3709,4.0
3711,5.584
3716,2.578
3718,4.648
3719,3.438
3720,3.494
3721,3.374
3722,4.884
3726,4.812
3727,4.356
3728,7.41
3733,7.66
3734,7.03
3735,3.58
3738,4.436
3740,2.334
3741,3.578
3744,4.28
3745,2.702
3747,4.032
3748,3.726
3749,6.68
3751,7.864
3752,3.856
3754,3.156
3755,2.866
3756,6.438
3757,2.162
3759,3.782
3760,3.91
3761,2.528
3762,2.996
3763,3.206
3764,1.874
3765,4.312
3769,1.888
3771,5.472
3773,5.092
3774,7.01
3775,4.39
3776,3.832
3779,5.6
3780,3.616
3781,2.272
3783,4.072
3787,4.378
3788,5.886
3789,4.504
3790,6.586
3791,3.576
3793,3.544
3794,4.554
3803,5.528
3808,5.27
3811,5.24
3812,3.914
3813,3.406
3814,4.02
3816,4.186
3819,4.236
3820,4.256
3821,4.676
3823,3.308
3825,4.99
3826,5.7
3830,7.156
3836,5.396
3838,7.91
3841,3.178
3842,4.236
3845,6.944
3847,3.674
3852,4.294
3853,2.762
3855,3.29
3856,3.512
3858,12.762
3859,4.058
3860,4.422
3861,2.612
3871,3.994
3874,3.456
3877,4.932
3878,3.75
3880,3.856
3881,2.968
3883,6.394
3886,4.472
3887,1.616
3894,3.778
3897,2.614
3898,3.366
3900,5.366
3903,4.426
3907,5.33
3909,3.164
3911,2.998
3919,3.394
3920,2.716
3921,4.056
3923,3.804
3926,10.742
3928,4.33
3929,3.408
3930,4.836
3931,4.248
3934,4.258
3937,5.196
3938,3.156
3939,4.73
3941,2.31
3943,2.62
3944,4.118
3945,4.942
3947,4.89
3948,9.424
3949,2.744
3951,2.536
3953,4.666
3954,3.168
3957,4.068
3958,4.836
3960,2.74
3961,5.428
3965,2.212
3966,5.156
3967,5.06
3968,3.446
3969,4.752
3970,3.2
3971,4.04
3972,3.732
3974,5.526
3975,5.314
3976,4.788
3977,4.908
3979,6.54
3982,5.54
3984,4.85
3986,2.66
3989,4.936
3992,5.25
3995,2.544
3997,3.69
4000,4.59
4006,6.414
4007,5.374
4008,2.826
4009,3.282
4010,2.466
4011,4.156
4014,4.964
4016,3.266
4017,3.814
4019,3.59
4020,4.668
4021,1.708
4023,3.338
4025,2.83
4028,2.404
4032,6.438
4033,5.742
4035,3.146
4036,6.324
4037,7.452
4039,5.908
4040,3.78
4042,5.086
4044,3.416
4045,3.442
4050,3.646
4053,8.488
4056,4.686
4057,5.312
4060,3.33
4064,5.804
4066,5.43
4068,3.748
4073,2.794
4076,2.814
4077,4.024
4079,7.75
4081,4.476
4082,4.034
4088,5.54
4091,4.128
4094,3.304
4095,4.992
4096,3.342
4097,4.232
4098,5.88
4102,4.578
4103,3.378
4110,6.056
4111,6.844
4112,3.944
4113,5.436
4116,4.572
4118,5.434
4120,3.754
4121,4.882
4124,2.046
4125,3.246
4126,3.346
4128,2.094
4129,8.516
4130,1.932
4132,4.324
4137,2.402
4138,3.644
4139,6.166
4140,5.066
4142,4.218
4145,3.63
4148,3.644
4150,4.846
4151,2.576
4157,4.668
